ent_num,program,sdn_name,sdn_type,title
11175,SDGT,ABDUL BASIT FADIL ABDUL RAHIM,individual,
11175,SDGT,ABDELBASIT ABDELRAHIM,individual,
11175,SDGT,ABDULLAH MANSOUR,individual,
11175,SDGT,ABDALLAH MANSOUR,individual,
11175,SDGT,ABDULBASIT FADIL ADBULRAHIM MAHOUD,individual,
11175,SDGT,'ABDALLAH MANSUR,individual,
11175,SDGT,ABDEL BASSIT FADIL AL ZAWY,individual,
11175,SDGT,'ABD AL-BASIT FADIL AL-ZWAY,individual,
11175,SDGT,'ABD AL-BASIT FADHIL AL-ZAWI,individual,
11177,"SDGT,IRAQ3,IRGC,IFSR",ABDOL REZA SHAHLAI,individual,
11177,"SDGT,IRAQ3,IRGC,IFSR",ABDUL REZA SHALA'I,individual,
11177,"SDGT,IRAQ3,IRGC,IFSR",'ABD-AL REZA SHALAI,individual,
11177,"SDGT,IRAQ3,IRGC,IFSR",'ABDORREZA SHAHLAI,individual,
11177,"SDGT,IRAQ3,IRGC,IFSR",ABDOLREZA SHAHLA'I,individual,
11177,"SDGT,IRAQ3,IRGC,IFSR",ABDUL-REZA SHAHLAEE,individual,
11181,"NPWMD,IFSR",ICI,,
11181,"NPWMD,IFSR",IRAN COMMUNICATIONS INDUSTRIES GROUP,,
11181,"NPWMD,IFSR",SANAYE MOKHABERAT IRAN,,
11183,"NPWMD,IFSR",SHIRAZ ELECTRONIC INDUSTRIES,,
11184,"NPWMD,IFSR,IRAN-TRA",SANAYE ELECTRONIC IRAN,,
11184,"NPWMD,IFSR,IRAN-TRA",SASAD IRAN ELECTRONICS INDUSTRIES,,
11184,"NPWMD,IFSR,IRAN-TRA",SHERKAT SANAYEH ELECTRONICS IRAN,,
11184,"NPWMD,IFSR,IRAN-TRA",SAIRAN,,
11190,ZIMBABWE,SCOTTLEE RESORTS LIMITED,,
11193,ZIMBABWE,ALPHA INTERNATIONAL (PRIVATE) LIMITED,,
11195,"NPWMD,IFSR",HESA,,
11195,"NPWMD,IFSR",HESA TRADE CENTER,,
11195,"NPWMD,IFSR",IRAN AIRCRAFT MANUFACTURING INDUSTRIES,,
11195,"NPWMD,IFSR",IAMI,,
11195,"NPWMD,IFSR",IRAN AIRCRAFT MANUFACTURING COMPANY,,
11195,"NPWMD,IFSR",IAMCO,,
11195,"NPWMD,IFSR",KARKHANEJATE SANAYE HAVAPAYMAIE IRAN,,
11197,BURMA,MAX MYANMAR COMPANY LIMITED,,
11197,BURMA,MAX MYANMAR CO.,,
11197,BURMA,MAX MYANMAR,,
11197,BURMA,MAX MYANMAR GROUP,,
11199,BURMA,DAGON INTERNATIONAL,,
11199,BURMA,DAGON INTERNATIONAL CONSTRUCTION COMPANY,,
11200,BURMA,U ZAW ZAW,individual,
11201,BURMA,U WIN AUNG,individual,
11201,BURMA,DAGON WIN AUNG,individual,
11202,BURMA,DAGON TIMBER,,
11204,BURMA,HOTEL CHAUNG THA BEACH RESORT,,
11207,BURMA,ESPACE AVENIR,,
11208,"IRAN,NPWMD,IFSR",EDBI,,
11208,"IRAN,NPWMD,IFSR",BANK TOSEH SADERAT IRAN,,
11208,"IRAN,NPWMD,IFSR",BANK TOWSEEH SADERAT IRAN,,
11208,"IRAN,NPWMD,IFSR",BANK TOWSEH SADERAT IRAN,,
11222,NPWMD,ALEX H.T. TSAI,individual,
11223,NPWMD,LU-CHI TSAI SU,individual,
11225,NPWMD,TRANS SCIENTIFIC CORP.,,
11231,SDNTK,ROSALINDA RENDON DE PULIDO,individual,
11233,SDNTK,TELESFORO BALTASAR TIRADO ESCAMILLA,individual,
11233,SDNTK,BALTAZAR TIRADO MARTINEZ,individual,
11236,SDNTK,FRANCISCO PULIDO VALDIVIA,individual,
11237,SDNTK,VINCENTE COLOSIO,individual,
11237,SDNTK,MIGUEL ANGEL CONTREAS,individual,
11238,SDNTK,PATRICIA AMEZCUA DE LADINO,individual,
11238,SDNTK,PATTY AMEZCUA CONTRERAS,individual,
11239,SDNTK,JOSE LUIS MANZANO,individual,
11240,SDNTK,JAVIER ZALDIVAR VEGA,individual,
11240,SDNTK,SALVADOR SANCHEZ SALAMANCA,individual,
11240,SDNTK,JOSE GERARDO ALVAREZ VASQUEZ,individual,
11240,SDNTK,GERARDO ALVAREZ ALVAREZ,individual,
11240,SDNTK,JOEL ALVAREZ VASQUEZ,individual,
11240,SDNTK,JOSE GERARDO ALVAREZ VELASQUEZ,individual,
11243,SDNTK,GRUPO COLLINS,,
11243,SDNTK,GRUPO FARMACEUTICO COLLINS,,
11243,SDNTK,LABORATORIOS COLLINS,,
11245,SDNTK,"FARMACIA JARLYNE, S.A. DE C.V.",,
11245,SDNTK,"FARMACIA JARLINE, S.A. DE C.V.",,
11245,SDNTK,"FARMACIAS JERLYNE, S.A. DE C.V.",,
11247,SDNTK,OLGA LUCIA MARIN,individual,
11249,SDNTK,OLIVERIO MEDINA,individual,
11251,SDNTK,JUAN ANTONIO ROJAS,individual,
11253,SDNTK,PABLO TREJOS FREYRE,individual,
11254,SDNTK,JAVIER CALDERON,individual,
11256,SDGT,CHARITY COALITION,,
11256,SDGT,COALITION OF GOOD,,
11256,SDGT,ETILAFU EL-KHAIR,,
11256,SDGT,I'TILAF AL-KHAIR,,
11256,SDGT,I'TILAF AL-KHAYR,,
11256,SDGT,101 DAYS CAMPAIGN,,
11256,SDGT,ETELAF AL-KHAIR,,
11258,BURMA,MICCL,,
11258,BURMA,MYANMAR IVANHOE COPPER CO. LTD.,,
11258,BURMA,MONYWA JVCO,,
11268,SDNTK,KHENG SIANG CHEW,individual,
11271,SDNTK,SU HSING,individual,
11272,SDNTK,TA CHOU WEI,individual,
11272,SDNTK,SAMSAENG SUTHEP,individual,
11273,SDNTK,SAMSAENG SUTHIT,individual,
11273,SDNTK,TA HAN WEI,individual,
11273,SDNTK,AKIRAPHOKIN THIT,individual,
11274,SDNTK,SAMSAENG ATCHARA,individual,
11274,SDNTK,CHIWINPRAPHASRI ATCHARA,individual,
11274,SDNTK,SAMSAENG SAENGKHAM,individual,
11274,SDNTK,PRAPTWORA ATCHARA,individual,
11275,SDNTK,CHIANG PU,individual,
11276,SDNTK,CHING-FANG LIANG,individual,
11276,SDNTK,BOOCHUEA CHANCHIRA,individual,
11276,SDNTK,CHANJIRA BOONCHUA,individual,
11278,SDNTK,CHOI LUANG KLUAI YUAI,individual,
11279,SDNTK,SSU WANG,individual,
11279,SDNTK,WEN CHOU WANG,individual,
11279,SDNTK,NGAMTHIRALERT WITTHAYA,individual,
11279,SDNTK,PHONSAKUNPHAISAN HATSADIN,individual,
11279,SDNTK,THIANPHICHET RUNGRIT,individual,
11280,SDNTK,SAE CHANG KUAI NUENG,individual,
11281,SDNTK,CHIN SHUN LU,individual,
11281,SDNTK,THAIYAI CHATURONG,individual,
11281,SDNTK,TAIYAI CHATURONG,individual,
11284,SDNTK,SAE JANG BUNTHAWEE,individual,
11284,SDNTK,SAE CHANG BUNTHAWEE,individual,
11284,SDNTK,SAE JANG BOONTHAWEE,individual,
11285,SDNTK,MING CHENG TUAN,individual,
11285,SDNTK,TUANGWITTHAYAKUN KRIANGKRAI,individual,
11285,SDNTK,SAE TUNG SAO KUAY,individual,
11291,SDNTK,HSUEH YING WEI,individual,
11291,SDNTK,HSUEH YUN WEI,individual,
11291,SDNTK,SAMOECHAINUEK PHITAK,individual,
11291,SDNTK,SAMOECHAINUEK PHAIROJ,individual,
11291,SDNTK,MOPOKOO PHAIROT,individual,
11292,SDNTK,CHEEWINPRAPASRI SOONTHRON,individual,
11292,SDNTK,CHIWINPRAPHASI SUNTHORN,individual,
11292,SDNTK,CHEEWINPRAPASI APHICHART,individual,
11292,SDNTK,AIK HSAM HKIM,individual,
11292,SDNTK,SAE WEI HAI HSING,individual,
11293,SDNTK,HSIAO HO,individual,
11293,SDNTK,AIK HOE,individual,
11293,SDNTK,AIK HAW,individual,
11293,SDNTK,AUNG HEIN,individual,
11293,SDNTK,HO CHUN TIEN,individual,
11293,SDNTK,HO CHUN TE,individual,
11293,SDNTK,AIK HO,individual,
11293,SDNTK,AUNG WIN,individual,
11293,SDNTK,CHUNG TING HO,individual,
11297,SDNTK,PO YING JEWELLERY (HK) CO. LIMITED,,
11299,SDNTK,HONG PANG GEMS AND JEWELLERY COMPANY LIMITED,,
11300,SDNTK,"HONG KONG HONG PANG GEMS & JEWELLERY CO., LTD.",,
11300,SDNTK,HONG PANG GEMS AND JEWELLERY (HK) CO. LIMITED,,
11300,SDNTK,"HONG KONG HONG PANG GEMS AND JEWELLERY CO., LTD.",,
11304,SDNTK,HONG PANG IMPORT EXPORT GENERAL TRADING COMPANY LIMITED,,
11305,SDNTK,GOLD MOUNT INDUSTRIAL COMPANY LIMITED,,
11305,SDNTK,HONG PANG ELECTRONIC INDUSTRIES LIMITED,,
11307,SDNTK,TAI LONG HOTEL,,
11307,SDNTK,DEHONG TAILONG INDUSTRY COMPANY LIMITED,,
11307,SDNTK,THAILONG HOTEL,,
11307,SDNTK,THAI LONG HOTEL,,
11307,SDNTK,TAI LUNG HOTEL,,
11308,SDNTK,YANGON AIRWAYS,,
11311,SDGT,AHMED ABDI AW MOHAMMED,individual,
11311,SDGT,MUKTAR ABDULRAHIM ABUZUBAIR,individual,
11312,SDGT,ABDULLAH BUR,individual,
11312,SDGT,ABDULLAH ATTO,individual,
11313,SDGT,MUKHTAR ALI RUBU,individual,
11313,SDGT,MUKHTAR ABDULLAHI ALI,individual,
11313,SDGT,MUJAHID MUKHTAR ROBOW ALI,individual,
11313,SDGT,SHAYKH MUKHTAR ROBO ALI,individual,
11314,"NPWMD,IFSR",CRUISE MISSILE INDUSTRY GROUP,,
11314,"NPWMD,IFSR",CRUISE SYSTEMS INDUSTRY GROUP,,
11314,"NPWMD,IFSR",8TH IMAM INDUSTRIES GROUP,,
11314,"NPWMD,IFSR",SAMEN AL-A'EMMEH INDUSTRIES GROUP,,
11317,"IRAN,NPWMD,IRGC,IFSR",NIOC,,
11318,"IRAN,NPWMD,IRGC,IFSR",NICO,,
11318,"IRAN,NPWMD,IRGC,IFSR",NAFT IRAN INTERTRADE COMPANY LTD,,
11318,"IRAN,NPWMD,IRGC,IFSR",NAFTIRAN INTERTRADE COMPANY (NICO),,
11318,"IRAN,NPWMD,IRGC,IFSR",NAFTIRAN INTERTRADE COMPANY LTD,,
11319,IRAN,NICO,,
11320,SDGT,ABDULLAH GELOWICZ,individual,
11320,SDGT,FRITZ MARTIN ABDULLAH GELOWICZ,individual,
11320,SDGT,FRITZ MARTIN ABDULLAH GELOWITZ,individual,
11320,SDGT,ROBERT KONARS,individual,
11320,SDGT,MARKUS GEBERT,individual,
11321,SDGT,MARTIN DANIEL SCHNEIDER,individual,
11325,"NPWMD,IFSR",ASSA,,
11346,SDGT,WA'ID COMPANY,,
11346,SDGT,WA'ED ORGANIZATION,,
11346,SDGT,WAAD,,
11346,SDGT,WAED,,
11346,SDGT,WA'D PROJECT,,
11346,SDGT,AL-WAAD AL-SADIQ,,
11346,SDGT,WAAD COMPANY,,
11346,SDGT,WAAD FOR REBUILDING THE SOUTHERN SUBURB,,
11346,SDGT,'MASHURA WAAD LAADAT AL-AAMAR,,
11346,SDGT,WAAD PROJECT FOR RECONSTRUCTION,,
11346,SDGT,WA'AD AS SADIQ,,
11350,SDNTK,OMAR ENRIQUE ZABALA PADILLA,individual,
11351,SDGT,KURDISTAN FREE LIFE PARTY,,
11351,SDGT,PARTY OF FREE LIFE OF KURDISTAN,,
11351,SDGT,PARTIYA JIYANA AZAD A KURDISTANE,,
11351,SDGT,PEJAK,,
11351,SDGT,PEZHAK,,
11351,SDGT,PJAK,,
11353,SDGT,ABDUL HEQ,individual,
11353,SDGT,ABDULHEQ JUNDULLAH,individual,
11353,SDGT,MAIMAITIMING MAIMAITI,individual,
11353,SDGT,MEMETIMING MEMETI,individual,
11353,SDGT,MEMETIMING AXIMU,individual,
11353,SDGT,MEMETIMING QEKEMAN,individual,
11353,SDGT,MAIMAITI IMAN,individual,
11353,SDGT,MAIUMAITIMIN MAIMAITI,individual,
11353,SDGT,MUHAMMAD AHMED KHALIQ,individual,
11355,SDGT,ABU MOHAMMAD AMINULLAH PESHAWARI,individual,
11355,SDGT,SHAYKH AMINULLAH AL-PESHAWARI,individual,
11355,SDGT,ABU MOHAMMAD AMIN BISHAWRI,individual,
11355,SDGT,ABU MOHAMMAD SHAYKH AMINULLAH AL-BISHAURI,individual,
11355,SDGT,SHAYKH ABU MOHAMMED AMEEN AL-PESHAWARI,individual,
11357,NPWMD,HAYDER ZAMAN,individual,
11363,NPWMD,KURSAT ZAFER CIRE,individual,
11373,SDGT,MUHAMMAD ARIF QASMANI,individual,
11373,SDGT,MUHAMMAD 'ARIF QASMANI,individual,
11373,SDGT,MOHAMMAD ARIF QASMANI,individual,
11375,SDGT,NASSER JAVID,individual,
11375,SDGT,HAJI NASIR JAVED,individual,
11375,SDGT,NASAR JAVED,individual,
11375,SDGT,NASER JAVED,individual,
11375,SDGT,NASIR JAVED,individual,
11375,SDGT,QARI NASER JAVED,individual,
11376,SDGT,MOHAMMAD YAHYA AZIZ,individual,
11376,SDGT,MUHAMMAD YAHYA MUJAHID,individual,
11376,SDGT,YAHYA MUJAHID,individual,
11377,SDGT,MUSTAFA MUHAMMAD 'ATIYA HAMID,individual,
11377,SDGT,MUSTAFA ATIYA,individual,
11377,SDGT,ABU WALID AL-MISRI,individual,
11377,SDGT,ABU AL-WALID AL-MASRI,individual,
11378,SDGT,SAD BIN LADEN,individual,
11378,SDGT,SA'AD MUHAMMAD AWAD ABUD,individual,
11378,SDGT,MUHAMMAD AWAD,individual,
11378,SDGT,MUHAMMAD 'AWAD ADBUD,individual,
11378,SDGT,SA'AD MUHAMMAD BAABOOD,individual,
11378,SDGT,BIN MUHAMMAD AWAD ABBUD,individual,
11379,SDGT,MUHAMMAD MAHMUD RABI' AL-ZAYD AL-BAHTITI,individual,
11379,SDGT,MUHAMMAD MAHMUD AL-BAHTITI,individual,
11379,SDGT,MUHAMMAD RABI' AL-SA'ID AL-HATITI,individual,
11379,SDGT,MUHAMMAD RABI' AL-BAHTITI,individual,
11379,SDGT,ABU DUJANA AL-MASRI,individual,
11380,SDGT,'ALI SALIH HUSAYN AL-DHAHAK AL-TABUKI,individual,
11380,SDGT,ALI SALEH HUSAIN AL-TABUKI,individual,
11380,SDGT,'ALI SALIH HUSAYN 'ULA'LAH,individual,
11380,SDGT,'ALI SALIH HUSAYN 'ALA'LAH,individual,
11380,SDGT,ABU DHAHAK AL-YEMENI,individual,
11387,DRCONGO,GENERAL PIERRE BERNARD MUPENZI,individual,
11387,DRCONGO,BERNARD MUPENZI,individual,
11389,DRCONGO,PACIFIQUE NTAWUNGULA,individual,
11390,DRCONGO,FRERE PETRUS IBRAHIM,individual,
11391,DRCONGO,DEOGRATIAS BIGARUKA IZABAYO,individual,
11391,DRCONGO,IZABAYO DEO,individual,
11417,SDNTK,TRAPSA,,
11418,SDNTK,TAUSA S.A.,,
11418,SDNTK,TRANSPORTES AEREAS UCHIZA S.A.,,
11425,"NPWMD,IFSR",MEHR,,
11427,"NPWMD,IFSR",CIDCO,,
11427,"NPWMD,IFSR",CIDCO CEMENT HOLDING,,
11430,"NPWMD,IFSR",SHERKATE NASAJI MAZANDARAN,,
11431,"NPWMD,IFSR",SHERKAT MELLI SHIMI KESHAVARZ,,
11432,"NPWMD,IFSR",FIRST PERSIAN EQUITY FUND,,
11432,"NPWMD,IFSR",FPEF,,
11433,"NPWMD,IFSR",BMIIGT,,
11433,"NPWMD,IFSR",BMIIC TRADING UAE,,
11441,"NPWMD,IFSR",KHORASAN METALOGY INDUSTRIES,,
11441,"NPWMD,IFSR",SANAYE METOLOGIE IRAN,,
11441,"NPWMD,IFSR",KHORASAN AMMUNITION AND METALLURGY INDUSTRIES,,
11441,"NPWMD,IFSR",THE METALLURGY INDUSTRIES OF KHORASAN,,
11442,"NPWMD,IFSR",KAVEH CUTTING TOOLS,,
11442,"NPWMD,IFSR",KAVEH CUTTING TOOLS COMPLEX,,
11442,"NPWMD,IFSR",KAVEH CUTTING TOOLS FACTORIES,,
11443,"NPWMD,IFSR",AMIN INDUSTRIAL COMPOUND,,
11443,"NPWMD,IFSR",AMIN INDUSTRIAL COMPANY,,
11444,"NPWMD,IFSR",YAZD METALLURGICAL INDUSTRIES,,
11444,"NPWMD,IFSR",YAZD METALLURGICAL IND'S CO.,,
11445,"NPWMD,IFSR",SHAHID SAYYAD SHIRAZI INDUSTRIES,,
11445,"NPWMD,IFSR",SHAHID SAYYED SHIRAZI IND.,,
11446,"NPWMD,IFSR",NIRU CO. LTD.,,
11446,"NPWMD,IFSR",SHERKAT BATTERY SAZI NIRU SAHAMI KHASS,,
11446,"NPWMD,IFSR",NIROU BATTERY MANUFACTURING SABA BATTERY COMPANY,,
11446,"NPWMD,IFSR",THE NIRU BATTERY COMPANY,,
11447,"NPWMD,IFSR",KARL LEE,individual,
11459,SDGT,WALI ADAM ESAH,individual,
11459,SDGT,MASUD AZHAR,individual,
11459,SDGT,WALI ADAM ISAH,individual,
11460,SDGT,AZIM CHIMA,individual,
11460,SDGT,AZAM CHIMA,individual,
11460,SDGT,ASIM CHEEMA,individual,
11460,SDGT,AZZAM CHEEMA,individual,
11460,SDGT,MOHAMMED AZAM CHEEMA,individual,
11460,SDGT,CHIMA BHAI,individual,
11461,IRAQ3,ABU MAHDI AL-MUHANDES,individual,
11461,IRAQ3,ABU MEHDI AL-MOHANDESS,individual,
11461,IRAQ3,ABU-MAHDI AL-MOHANDAS,individual,
11461,IRAQ3,ABU-MUHANNAD AL-MUHANDIS,individual,
11461,IRAQ3,ABU MAHDI AL-MADAN,individual,
11461,IRAQ3,ABU MAHDI AL-BASRI AL-MUHANDIS,individual,
11461,IRAQ3,ABU-MAHDI AL-MOHANDIS AL-BASRI,individual,
11461,IRAQ3,ABU MAHDI AL BASERI,individual,
11461,IRAQ3,ABU MAHDI AL-BASARI,individual,
11461,IRAQ3,JAMAL JA'FAR AL-IBRAHIMI,individual,
11461,IRAQ3,JAMAL JA'AFAR MUHAMMAD ALI AL-IBRAHIMI,individual,
11461,IRAQ3,JAMAL JAFAAR MOHAMMED ALI EBRAHIMI,individual,
11461,IRAQ3,JAMAL AL-IBRAHIMI,individual,
11461,IRAQ3,JAMAL JA'AFAR IBRAHIM AL-MIKNA BIHAJ,individual,
11461,IRAQ3,IBRAHIMI JAMAL,individual,
11462,"FTO,SDGT,IRAQ3",KATA'IB HEZBOLLAH,,
11462,"FTO,SDGT,IRAQ3",KHATA'IB HEZBOLLAH,,
11462,"FTO,SDGT,IRAQ3",KHATTAB HEZBALLAH,,
11462,"FTO,SDGT,IRAQ3",HIZBALLAH BRIGADES,,
11462,"FTO,SDGT,IRAQ3",HIZBALLAH BRIGADES IN IRAQ,,
11462,"FTO,SDGT,IRAQ3",HIZBALLAH BRIGADES-IRAQ,,
11462,"FTO,SDGT,IRAQ3",KHATA'IB HIZBALLAH,,
11467,SDNT,CARMEN SUAZA BARCO,individual,
11470,SDNT,JULIO CESAR SANCHEZ MARTELL,individual,
11476,SDNT,MAURICIO AGUILAR DEL BOSQUE,individual,
11476,SDNT,LUIS ANTONIO AGUILAR VELEZ,individual,
11476,SDNT,DIEGO RODRIGO VEGA LUJAN,individual,
11479,SDNT,TAN S.A.,,
11480,SDNT,HOSTERIA LLANOGRANDE,,
11483,SDNT,AEROCONDOR S.A. DE C.V.,,
11492,SDGT,SA'AD AL-SHAMMARI,individual,
11492,SDGT,ABU HAMMUDI AL-SHAMMARI,individual,
11493,SDGT,DR. MUTHANNA AL DARI,individual,
11493,SDGT,MUTHANA HARITH AL DARI,individual,
11493,SDGT,MUTHANNA HARITH SULAYMAN AL-DARI,individual,
11493,SDGT,MUTHANNA HARITH SULAYMAN AL-DHARI,individual,
11493,SDGT,MUTHANNA HARETH AL-DHARI,individual,
11493,SDGT,MUTHANA HARIS AL-DHARI,individual,
11493,SDGT,DOCTOR MUTHANNA HARITH SULAYMAN AL DARI AL-ZAWBA',individual,
11493,SDGT,MUTHANNA HARITH SULAYMAN AL-DARI AL-ZOBAI,individual,
11493,SDGT,MUTHANNA HARITH SULAYMAN AL-DARI AL-ZAWBA'I,individual,
11494,SDGT,KASSIM MOHAMMAD TAJIDDINE,individual,
11494,SDGT,QASIM TAJI AL-DIN,individual,
11494,SDGT,KASIM TAJI AL-DIN,individual,
11494,SDGT,KASIM TAJMUDIN,individual,
11495,SDGT,ABD AL MENHEM KOBEISSI,individual,
11495,SDGT,ABD AL MENHEM QUBAYSI,individual,
11495,SDGT,ABD AL MUNHIM KUBAYSY,individual,
11495,SDGT,ABDUL MENHEM KOBEISSY,individual,
11495,SDGT,ABDUL MENHEM KOBEISSI,individual,
11495,SDGT,ABDEL MENHEM KOBEISSI,individual,
11496,"FTO,SDGT",EPANASTATIKOS AGHONAS,,
11499,SDNTK,MOHAMMAD HYAT BAZINGO,individual,
11499,SDNTK,IMAM BAZINJO,individual,
11499,SDNTK,MIR YAQUB BIZENJO,individual,
11500,SDNTK,VALED MAKLED GARCIA,individual,
11500,SDNTK,WALID WAKLED GARCIA,individual,
11505,SDNT,LUZ DEL ROCIO ARAMBULA DE FLORES,individual,
11509,SDNT,JANETH ACOSTA URUETA,individual,
11509,SDNT,YANETH DEL SOCORRO ACOSTA URUETA,individual,
11516,SDNT,ACTIVOS PARA EL DESARROLLO ISLA BLANCA S.A. DE C.V.,,
11522,SDNT,TECNICAR DIAGNOSTICENTRO E.U.,,
11525,SDNT,CORPORACION DE CONSULTORIA ASESORIA Y DOTACION DE ELEMENTOS Y SUMINISTROS CIA. LIMITADA,,
11525,SDNT,CORDES CIA. LIMITADA,,
11528,SDNTK,MIGUEL ANGEL TREVINO MORALES,individual,
11530,SDNTK,ANTONIO EZEQUIEL CARDENAS GUILLEN,individual,
11531,SDNTK,JORGE COSTILLA SANCHEZ,individual,
11532,NPWMD,NAMCHONGANG TRADING,,
11532,NPWMD,NAM CHON GANG CORPORATION,,
11532,NPWMD,NOMCHONGANG TRADING CO.,,
11533,NPWMD,HONG KONG ELECTRONICS KISH CO,,
11558,SDNT,CANALVE LTDA.,,
11560,SDNT,HOSTERIA LAS DOS PALMAS,,
11581,NPWMD,KKBC,,
11586,SDNTK,AGROPECUARIA SAN CAYETANO S EN CS,,
11593,SDNTK,MARIA TERESA DIAZ DE TIRADO,individual,
11594,SDNTK,FELIPE DE JESUS ESPINOSA DE LOS RICO,individual,
11594,SDNTK,FELIPE ESPINOZA DE LOS MONTEROS,individual,
11598,NPWMD,GBAE,,
11598,NPWMD,GENERAL DEPARTMENT OF ATOMIC ENERGY,,
11599,"NPWMD,DPRK2",RYUNGSENG TRADING CORPORATION,,
11599,"NPWMD,DPRK2",RYUNG SENG TRADING CORPORATION,,
11599,"NPWMD,DPRK2",RYUNGSONG TRADING CORPORATION,,
11601,SDNTK,ALI KIVIRCIK,individual,
11601,SDNTK,RISA ALTUG,individual,
11601,SDNTK,EBUBEKIR RIZA,individual,
11602,SDNTK,ZUBAYIN AYDAR,individual,
11606,"IRAN,NPWMD,IFSR",ZAO BANK TORGOVY KAPITAL,,
11606,"IRAN,NPWMD,IFSR",TRADE CAPITAL BANK,,
11606,"IRAN,NPWMD,IFSR",TRADE CAPITAL BANK (TC BANK),,
11606,"IRAN,NPWMD,IFSR",TK BANK ZAO,,
11606,"IRAN,NPWMD,IFSR",TORGOVY KAPITAL (TK BANK),,
11606,"IRAN,NPWMD,IFSR",TC BANK,,
11606,"IRAN,NPWMD,IFSR",TK BANK,,
11607,IRAN,IMIDRO,,
11607,IRAN,IRAN MINING INDUSTRIES DEVELOPMENT AND RENOVATION ORGANIZATION,,
11607,IRAN,IRANIAN MINES AND MINERAL INDUSTRIES DEVELOPMENT AND RENOVATION,,
11608,IRAN,ASCOTEC GMBH,,
11608,IRAN,AHWAZ STEEL COMMERCIAL & TECHNICAL SERVICE GMBH  ASCOTEC,,
11608,IRAN,AHWAZ STEEL COMMERCIAL AND TECHNICAL SERVICE GMBH ASCOTEC,,
11610,IRAN,METAL & MINERAL TRADE (MMT),,
11610,IRAN,MMT LUXEMBURG,,
11610,IRAN,MMT SARL,,
11610,IRAN,METAL AND MINERAL TRADE S.A.R.L.,,
11610,IRAN,METAL AND MINERAL TRADE (MMT),,
11611,IRAN,IRASCO ITALY,,
11613,IRAN,ASCOTEC STEEL,,
11614,IRAN,BREYELLER KALTBAND GMBH,,
11614,IRAN,ASCOTEC MINERAL AND MACHINERY GMBH,,
11615,IRAN,ASCOTEC SCIENCE AND TECHNOLOGY GMBH,,
11616,IRAN,ROETZEL-STAHL GMBH & CO. KG,,
11616,IRAN,BREYELLER STAHL TECHNOLOGY GMBH AND CO. KG,,
11616,IRAN,ROETZEL-STAHL GMBH AND CO. KG,,
11619,IRAN,SHERKATE BAZARGANI PETRCHEMIE,,
11619,IRAN,SHERKATE BASARGANI PETROCHEMIE (SAHAMI KHASS),,
11619,IRAN,PETROCHEMICAL COMMERCIAL COMPANY,,
11620,IRAN,NPC INTERNATIONAL COMPANY,,
11620,IRAN,N P C INTERNATIONAL LTD,,
11621,IRAN,INTRA-CHEM TRADING CO. (GMBH),,
11622,"IRAN,ISA",PETROCHEMICAL COMMERCIAL COMPANY INTERNATIONAL LTD,,
11622,"IRAN,ISA",PETROCHEMICAL TRADING COMPANY LIMITED,,
11622,"IRAN,ISA",PETROCHEMICAL COMMERCIAL COMPANY INTERNATIONAL LIMITED,,
11623,IRAN,PCC SINGAPORE PTE LTD,,
11623,IRAN,P.C.C. SINGAPORE BRANCH,,
11625,IRAN,PCC FZE,,
11626,IRAN,PCC (UK),,
11626,IRAN,PCC UK,,
11626,IRAN,PCC UK LTD,,
11627,IRAN,IFIC,,
11628,IRAN,IHAG,,
11631,IRAN,BIMEH IRAN,,
11632,IRAN,BIUK,,
11633,IRAN,PETROPARS LIMITED,,
11634,IRAN,PPI FZE,,
11636,IRAN,KALA NAFT LONDON LTD,,
11638,IRAN,IOC UK LTD,,
11641,IRAN,PETRO IRAN DEVELOPMENT COMPANY,,
11643,IRAN,IRAN DEVELOPMENT & RENOVATION ORGANIZATION COMPANY,,
11643,IRAN,IDRO,,
11643,IRAN,SAWZEMANE GOSTARESH VA NOWSAZI SANAYE IRAN,,
11643,IRAN,IRAN DEVELOPMENT AND RENOVATION ORGANIZATION COMPANY,,
11644,IRAN,MASHIN SAZI ARAK,,
11644,IRAN,MACHINE SAZI ARAK SSA,,
11644,IRAN,MACHINE SAZI ARAK COMPANY P J S C,,
11645,IRAN,WEST SUN TRADE,,
11646,SDGT,AL HAFIDH ABU TALHA DER DEUTSCHE,individual,
11647,NPWMD,AMNOKKANG DEVELOPMENT BANK,,
11648,NPWMD,CHIN-SO'K KIM,individual,
11648,NPWMD,TONG MYONG KIM,individual,
11652,SDNTK,ARISTOTELES ALEJANDRO ABAROA PRECIADO,individual,
11655,SDNTK,MATERIALES Y REFACCIONES ABAROA,,
11655,SDNTK,ABAROA FOX MARINE,,
11695,"FTO,SDGT",AL-QA'IDA ORGANIZATION IN THE ARABIAN PENINSULA,,
11695,"FTO,SDGT",TANZIM QA'IDAT AL-JIHAD FI JAZIRAT AL-ARAB,,
11695,"FTO,SDGT",AL-QA'IDA OF JIHAD ORGANIZATION IN THE ARABIAN PENINSULA,,
11695,"FTO,SDGT",AL-QA'IDA IN YEMEN,,
11695,"FTO,SDGT",AL-QA'IDA IN THE SOUTH ARABIAN PENINSULA,,
11695,"FTO,SDGT",ANSAR AL-SHARI'A,,
11695,"FTO,SDGT",ANSAR AL-SHARIA,,
11695,"FTO,SDGT",ANSAR AL-SHARIAH,,
